symbol,name,price,marketCap,volume,industry
BLND,Blend Labs Inc. Class A Common Stock,1.43,367674068.0,1845518,Technology
MRLN,Merlin Inc. Common Stock,10.87,366953080.0,910643,Technology
BKTI,BK Technologies Corporation Common Stock,93.75,354890906.0,81606,Technology
RPD,Rapid7 Inc. Common Stock,5.35,352528149.0,2775620,Technology
ZIP,ZipRecruiter Inc. Class A Common Stock,2.44,348353369.0,1022775,Technology
CRNC,Cerence Inc. Common Stock,7.7,346639231.0,513333,Technology
TBRG,TruBridge Inc. Common Stock,21.54,321093011.0,560563,Technology
TLS,Telos Corporation Common Stock,4.15,320612442.0,353493,Technology
PAYS,Paysign Inc. Common Stock,5.72,315660454.0,610636,Technology
SPT,Sprout Social Inc Class A Common Stock,5.24,312095956.0,1674325,Technology
RXT,Rackspace Technology Inc. Common Stock,1.24,306173855.0,5407949,Technology
BNAI,Brand Engagement Network Inc. Common Stock,52.7,304527688.0,499740,Technology
PDYN,Palladyne AI Corp. Common Stock,6.32,298583502.0,1197360,Technology
TYGO,Tigo Energy Inc. Common Stock,3.82,289784543.0,299442,Technology
DDD,3D Systems Corporation Common Stock,1.98,289196778.0,2186395,Technology
AVNW,Aviat Networks Inc. Common Stock,22.39,288882721.0,198692,Technology
XPER,Xperi Inc. Common Stock ,6.1,286515786.0,302360,Technology
VELO,Velo3D Inc. Common stock,10.9,285763360.0,1787018,Technology
SMRT,SmartRent Inc. Class A Common Stock,1.44,276851439.0,496147,Technology
XRX,Xerox Holdings Corporation Common Stock,1.41,270804487.0,3630273,Technology
MRAM,Everspin Technologies Inc. Common Stock,11.6,270215945.0,637262,Technology
SLP,Simulations Plus Inc. Common Stock,13.37,270147294.0,452502,Technology
MEI,Methode Electronics Inc. Common Stock,7.4,262185115.0,579735,Technology
MKTW,MarketWise Inc. Class A Common Stock,16.26,261148218.0,24906,Technology
ALMU,Aeluma Inc. Common Stock,14.26,256722053.0,3018604,Technology
RDNW,RideNow Group Inc. Class B Common Stock,6.59,253133123.0,39957,Technology
ASUR,Asure Software Inc Common Stock,8.78,251422122.0,65444,Technology
SVCO,Silvaco Group Inc. Common Stock,7.88,247754339.0,503899,Technology
KDKRW,Kodiak AI Inc. Warrants,1.34,244624215.0,648293,Technology
MPTI,M-tron Industries Inc. Common Stock,67.46,240502860.0,122566,Technology
LAW,CS Disco Inc. Common Stock,3.77,238750379.0,246361,Technology
GENVR,Gen Digital Inc. Contingent Value Rights,0.39,236208872.0,20880,Technology
ASYS,Amtech Systems Inc. Common Stock,15.97,229278048.0,214834,Technology
DUOT,Duos Technologies Group Inc. Common Stock,7.7,227480022.0,410451,Technology
GSIT,GSI Technology Common Stock,6.25,226163769.0,664622,Technology
OSS,One Stop Systems Inc. Common Stock,8.76,216697793.0,918434,Technology
BLZE,Backblaze Inc. Class A Common Stock,3.58,215158000.0,357927,Technology
VUZI,Vuzix Corporation Common Stock,2.57,213716723.0,811096,Technology
VERI,Veritone Inc. Common Stock,2.28,209317732.0,3131092,Technology
QUIK,QuickLogic Corporation Common Stock,11.79,208923929.0,212793,Technology
EGAN,eGain Corporation Common Stock,7.57,207312853.0,198839,Technology
CMRC,Commerce.com Inc. Series 1 Common Stock,2.51,206613737.0,605613,Technology
VTIX,Virtuix Holdings Inc. Class A Common Stock,6.32,201288505.0,85360,Technology
MVIS,MicroVision Inc. Common Stock,0.6465,198203876.0,3523218,Technology
RELL,Richardson Electronics Ltd. Common Stock,13.56,197391862.0,89731,Technology
ATOM,Atomera Incorporated Common Stock,5.04,195163764.0,1301803,Technology
IMMR,Immersion Corporation Common Stock,5.8,190946950.0,1709351,Technology
INSE,Inspired Entertainment Inc. Common Stock,7.01,189687607.0,107481,Technology
ESP,Espey Mfg. & Electronics Corp. Common Stock,61.55,182116787.0,15642,Technology
KVHI,KVH Industries Inc. Common Stock,9.25,180180140.0,116708,Technology
IDN,Intellicheck Inc. Common Stock,8.45,171020057.0,719867,Technology
CAST,FreeCast Inc. Class A Common Stock,3.97,162204116.0,55294,Technology
KLTR,Kaltura Inc. Common Stock,1.09,162121759.0,288764,Technology
UIS,Unisys Corporation New Common Stock,2.22,160564530.0,982544,Technology
SPWR,SunPower Inc. Common Stock,1.23,147035066.0,1049500,Technology
DMRC,Digimarc Corporation Common Stock,6.4,141397037.0,159310,Technology
TRAK,ReposiTrak Inc. Common Stock,7.63,138892018.0,83666,Technology
RFIL,RF Industries Ltd. Common Stock,12.3,133015484.0,100758,Technology
GOAI,Eva Live Inc. Common Stock,3.96,124115449.0,17673,Technology
CCLD,CareCloud Inc. Common Stock,2.87,121954764.0,1232453,Technology
ROC,Rank One Computing Corporation Common stock,6.285,119918598.0,8878,Technology
SLNH,Soluna Holdings Inc. Common Stock,1.05,116950117.0,13993586,Technology
VWAV,VisionWave Holdings Inc. Common Stock,6.89,113799395.0,412981,Technology
DOMO,Domo Inc. Class B Common Stock,2.71,113273913.0,1746134,Technology
CMTL,Comtech Telecommunications Corp. Common Stock,3.73,110908264.0,172325,Technology
KULR,KULR Technology Group Inc. Common Stock,2.37,109586511.0,1030489,Technology
DH,Definitive Healthcare Corp. Class A Common Stock,1.01,105517095.0,142797,Technology
QMCO,Quantum Corporation Common Stock,6.91,101148780.0,1187536,Technology
GCTS,GCT Semiconductor Holding Inc. Common Stock,1.34,97142115.0,1083882,Technology
WATT,Energous Corporation Common Stock,16.4,90218024.0,328451,Technology
ALOT,AstroNova Inc. Common Stock,11.78,89980623.0,93182,Technology
AREN,The Arena Group Holdings Inc. Common Stock,1.89,89969273.0,94196,Technology
CSPI,CSP Inc. Common Stock,8.93,88523331.0,5691,Technology
EXFY,Expensify Inc. Class A Common Stock,0.87,87889457.0,681425,Technology
INVE,Identiv Inc. Common Stock,3.66,87649936.0,129252,Technology
MRDN,Meridian Holdings Inc. Common Stock,6.85,86591008.0,12271,Technology
SSTI,SoundThinking Inc. Common Stock,6.57,85107366.0,90584,Technology
HCAT,Health Catalyst Inc Common Stock,1.12,82416525.0,596384,Technology
AEYE,AudioEye Inc. Common Stock,6.56,81973629.0,112972,Technology
OPXS,Optex Systems Holdings Inc. Common Stock,11.65,80820221.0,47918,Technology
AISP,Airship AI Holdings Inc. Class A Common Stock,2.31,79399694.0,618724,Technology
RSSS,Research Solutions Inc Common Stock,2.33,76669759.0,60630,Technology
DTCX,Datacentrex Inc. Common Stock,2.4,76076167.0,178298,Technology
AIRG,Airgain Inc. Common Stock,6.04,73832308.0,80383,Technology
XTIA,XTI Aerospace Inc. Common Stock,2.06,71088120.0,1926907,Technology
OPTXW,Syntec Optics Holdings Inc. Warrant,1.91,70658853.0,121683,Technology
FTCI,FTC Solar Inc. Common Stock,4.39,68419019.0,431897,Technology
MCHX,Marchex Inc. Class B Common Stock,1.5454,67858820.0,7828,Technology
FORA,Forian Inc. Common Stock,2.15,67098815.0,13514,Technology
TEAD,Teads Holding Co. Common Stock,0.69,66924087.0,201531,Technology
GEG,Great Elm Group Inc. Common Stock,2.0,65489106.0,20351,Technology
SNAL,Snail Inc. Class A Common Stock,1.7,64227090.0,858175058,Technology
SOTK,Sono-Tek Corporation Common Stock,4.07,63941283.0,64458,Technology
WFCF,Where Food Comes From Inc. Common Stock,12.5,63130688.0,6401,Technology
TRT,Trio-Tech International Common Stock,6.98,61072320.0,89296,Technology
PODC,PodcastOne Inc. Common Stock,2.18,59923762.0,50251,Technology
MYPS,PLAYSTUDIOS Inc.  Class A Common Stock,0.4638,59481471.0,371737,Technology
GPUS,Hyperscale Data Inc. Common Stock,0.15,57718829.0,29302883,Technology
MAPS,WM Technology Inc. Class A Common Stock ,0.36,57254496.0,4827693,Technology
FNGR,FingerMotion Inc. Common Stock,0.9184,56280753.0,258077,Technology
VHUB,VenHub Global Inc. Common Stock,0.6555,55755425.0,231303,Technology
CDLX,Cardlytics Inc. Common Stock,0.9661,53203812.0,1287481,Technology
FUSE,Fusemachines Inc. Common stock,1.8,52088879.0,2967942,Technology
WYY,WidePoint Corporation Common Stock,5.02,49080068.0,50244,Technology
LINK,Interlink Electronics Inc. Common Stock,3.065,48273771.0,16492,Technology
SKIL,Skillsoft Corp. Class A Common Stock,5.47,48203352.0,181212,Technology
HOLO,MicroCloud Hologram Inc. Ordinary Shares,2.04,46741214.0,1019218,Technology
MLGO,MicroAlgo Inc. Class A Ordinary Shares,3.63,45147983.0,141412,Technology
LGL,LGL Group Inc. (The) Common Stock,6.85,44801980.0,3436,Technology
SKLZ,Skillz Inc. Class A Common Stock,2.8,43681554.0,86513,Technology
NTWK,NetSol Technologies Inc. Common  Stock,3.46,40885156.0,10799,Technology
CREX,Creative Realities Inc. Common Stock,3.85,40497888.0,73088,Technology
NSYS,Nortech Systems Incorporated Common Stock,14.13,39368073.0,38849,Technology
ASTI,Ascent Solar Technologies Inc. Common Stock,3.98,37658310.0,671388,Technology
LPSN,LivePerson Inc. Common Stock,3.0,36160809.0,88640,Technology
IPWR,Ideal Power Inc. Common Stock,2.89,34938334.0,81654,Technology
TACT,TransAct Technologies Incorporated Common Stock,3.4,34812753.0,7895,Technology
PXLW,Pixelworks Inc.  Common Stock,5.36,34096343.0,56367,Technology
SPWRW,SunPower Inc. Warrants,0.2801,33483351.0,81568,Technology
BEEM,Beam Global Common Stock,1.5,31705475.0,234450,Technology
FATN,FatPipe Inc. Common Stock,2.21,30773074.0,62399,Technology
XBP,XBP Global Holdings Inc. Common Stock,2.61,30714611.0,20525,Technology
DTST,Data Storage Corporation Common Stock,4.04,30293366.0,569391,Technology
ATHR,Aether Holdings Inc. Common Stock,2.48,30051613.0,15784,Technology
CVV,CVD Equipment Corporation Common Stock,4.14,28720579.0,31011,Technology
KTCC,Key Tronic Corporation Common Stock,2.64,28668470.0,9676,Technology
MOBX,Mobix Labs Inc. Class A Common Stock,2.63,27109285.0,629419,Technology
EVLVW,Evolv Technologies Holdings Inc. Warrant,0.1496,26830871.0,155211,Technology
AWRE,Aware Inc. Common Stock,1.21,26138120.0,16160,Technology
AIFF,Firefly Neuroscience Inc. Common Stock,1.56,23077197.0,586644,Technology
RMSG,Real Messenger Corporation Ordinary Shares,2.4,22971074.0,51618661,Technology
NIXX,Nixxy Inc. Common Stock,0.9053,22519861.0,879796,Technology
SST,System1 Inc. Class A Common Stock,2.26,22367988.0,344746,Technology
MSGM,Motorsport Games Inc. Class A Common Stock,3.87,22362602.0,40155,Technology
AISPW,Airship AI Holdings Inc. Warrants,0.64,21998184.0,14201,Technology
VWAVW,VisionWave Holdings Inc. Warrant,1.32,21801916.0,1796,Technology
CYN,Cyngn Inc. Common Stock,1.6,21773250.0,380230,Technology
XRXDW,Xerox Holdings Corporation Warrants,0.112,21510711.0,222375,Technology
RAIN,Rain Enhancement Technologies Holdco Inc. Class A Common Stock,2.23,18261098.0,22380,Technology
UPLD,Upland Software Inc. Common Stock,0.62,18205185.0,233200,Technology
SMSI,Smith Micro Software Inc. Common Stock,0.6863,17681160.0,58370,Technology
AUID,authID Inc. Common Stock,1.07,17261761.0,163093,Technology
UUU,Universal Safety Products Inc. Common Stock,6.0,16306722.0,43884,Technology
CSAI,Cloudastructure Inc. Class A Common Stock,0.6401,15692549.0,161653,Technology
IPM,Intelligent Protection Management Corp. Common Stock ,1.7,15445739.0,17069,Technology
IDAI,T Stamp Inc. Class A Common Stock,2.56,13529620.0,24264,Technology
GGRP,The Glimpse Group Inc. Common Stock,0.5998,12641688.0,66061,Technology
GXAI,Gaxos.ai Inc. Common Stock,1.22,12468319.0,404195,Technology
CETX,Cemtrex Inc. Common Stock,1.21,12194488.0,1532031,Technology
BNZI,Banzai International Inc. Class A Common Stock,0.6851,12027414.0,692080,Technology
VRME,VerifyMe Inc. Common Stock,0.9,11807159.0,106817,Technology
MSAI,MultiSensor AI Holdings Inc. Common Stock,5.86,11792060.0,66760,Technology
PRSO,Peraso Inc. Common Stock,0.9152,11544232.0,787780,Technology
BLIN,Bridgeline Digital Inc. Common Stock,0.8361,10534759.0,23314,Technology
IPDN,Professional Diversity Network Inc. Common Stock,0.988,10121848.0,85969,Technology
CXAI,CXApp Inc. Class A Common Stock,0.165,9424102.0,5697081,Technology
EVGOW,EVgo Inc. Warrants,0.0272,8529376.0,3549,Technology
AMST,Amesite Inc. Common Stock,1.75,8002248.0,6982,Technology
SEGG,Sports Entertainment Gaming Global Corporation Common Stock,0.5662,7158720.0,17399129,Technology
SCKT,Socket Mobile Inc. Common Stock,0.85,6989514.0,19622,Technology
BKYI,BIO-key International Inc. Common Stock,0.581,6303628.0,83912,Technology
CYCU,Cycurion Inc. Common Stock,1.11,6116087.0,374550,Technology
DAIC,CID HoldCo Inc. Common Stock,0.2076,6081294.0,575146,Technology
TWAV,TaoWeave Inc. Common Stock,1.67,5556441.0,58209,Technology
ONFO,Onfolio Holdings Inc. Common Stock,0.6143,3601772.0,6941,Technology
PDYNW,Palladyne AI Corp Warrants,0.0728,3439380.0,100753,Technology
FUSEW,Fusemachines Inc. Warrants,0.11,3183209.0,31509,Technology
ZSPC,zSpace Inc. Common stock,0.08,3092388.0,30306743,Technology
IVDA,Iveda Solutions Inc. Common Stock,0.2616,2914156.0,755062,Technology
AUUD,Auddia Inc. Common Stock,4.54,2273977.0,123487,Technology
TRNR,Interactive Strength Inc. Common Stock,1.08,2221579.0,91301,Technology
HOLOW,MicroCloud Hologram Inc. Warrant,0.0911,2087316.0,5283,Technology
HCTI,Healthcare Triangle Inc. Common Stock,2.6,1968158.0,162539,Technology
BNAIW,Brand Engagement Network Inc. Warrant,0.3351,1936380.0,44099,Technology
CXAIW,CXApp Inc. Warrant,0.0339,1936225.0,18015,Technology
RAINW,Rain Enhancement Technologies Holdco Inc. Warrants,0.1933,1582901.0,5944,Technology
MOBXW,Mobix Labs Inc Warrants,0.0981,1011187.0,10923,Technology
RMSGW,Real Messenger Corporation Warrants,0.09,861415.0,444381,Technology
KUST,Kustom Entertainment Inc. Common Stock,0.8569,686382.0,422280,Technology
IVDAW,Iveda Solutions Inc. Warrant,0.0572,637193.0,3730,Technology
DTSTW,Data Storage Corporation Warrant,0.075,562377.0,144680,Technology
ONFOW,Onfolio Holdings Inc. Warrant,0.0882,517135.0,297,Technology
MAPSW,WM Technology Inc. Warrants ,0.0028,445313.0,77584,Technology
NIXXW,Nixxy Inc. Warrant,0.0135,335820.0,1273,Technology
BNZIW,Banzai International Inc. Warrant,0.019,333558.0,9900,Technology
WGSWW,GeneDx Holdings Corp. Warrant,0.0074,216737.0,160621,Technology
CYCUW,Cycurion Inc. Warrant,0.022,121220.0,2160,Technology
LTRYW,Sports Entertainment Gaming Global Corporation Warrants,0.0092,116320.0,36992,Technology
MSAIW,MultiSensor AI Holdings Inc. Warrant,0.0257,51716.0,55917,Technology
APXT,Apex Treasury Corporation Class A Ordinary Share,9.97,0.0,65,Technology
CCIX,Churchill Capital Corp IX Ordinary Shares,10.77,0.0,4803,Technology
CCIXW,Churchill Capital Corp IX Warrant,0.6698,0.0,15024,Technology
